gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-8.343292876681865367e-02,4.003857517292530414e-03,-1.031708275802722453e-04
3.070667322220562573e-02,-1.492590002349580836e-02,-4.427659248567455269e-03
-7.658314431579428538e-02,-1.131188669927675819e-02,-2.193834473044866881e-02
9.621358574314406789e-03,3.083037777946372963e-03,2.322278761098499691e-02
-4.305833060833846176e-02,-3.743468910874128697e-02,4.206837360189650404e-02
3.613550039259968982e-02,-5.888006571535984654e-03,-4.302610100958859443e-03
8.242501152061515457e-03,9.861056205490815324e-03,1.451431489123478427e-02
1.899554152163714787e-02,-4.343790587644771883e-02,1.560311368201007173e-02
4.870453826158416266e-02,9.060140357960254354e-02,-2.641816546477538091e-03
-7.460891691782271795e-02,2.124084208439465035e-02,-3.742556448601404989e-02
6.589991211544526939e-02,-4.865663233515101632e-02,2.808953326577182455e-02
3.467279427426840643e-03,1.512806696219127361e-02,3.041696681180836655e-04
3.427907220488220913e-02,2.162542668507805646e-02,3.034331518453262794e-02
-6.083860526528658830e-02,1.844023100016417907e-02,6.737816988606973182e-04
1.623711736758865279e-02,-6.693212229876321570e-03,6.150660677180203734e-02
-4.281091630715833790e-02,-1.436224315891659713e-02,-4.597973687580263896e-02
-4.197609503047565992e-03,4.780000868518797380e-02,-6.103176709041283066e-02
6.680921916247146118e-03,-5.050295057181743846e-02,-4.411501703420252912e-02
1.616123549505063539e-02,2.015126263652467983e-02,4.493632841760543395e-02
-5.099122958082272228e-02,-2.423046054376979189e-02,2.102497011864133680e-02
1.918245363000716311e-02,4.034279859183285966e-02,-2.412518308253523702e-02
-6.649363532907864860e-02,-4.349065698701041517e-03,3.006267606641530379e-02
-3.116035972182470970e-02,-1.011634022176488221e-02,2.597829742008707365e-02
9.838343473694758159e-03,-7.935576281294566547e-02,2.515448417708348455e-02
4.764021357751905411e-02,-3.204836936102506417e-02,1.158530869096441665e-02
-2.506690541857712479e-02,1.738817717738084731e-02,7.014680303404791442e-03
-5.863023063734016521e-02,2.352359029020596043e-02,-4.705013739711784437e-02
-1.486046801759284205e-02,4.668959041674169627e-03,2.177250445168759513e-02
6.838802767678195393e-02,-6.814203812487015788e-02,-3.336793768239423863e-02
3.843318343098264811e-02,-2.950044301244711398e-02,-1.717898001934764843e-02
-4.384316271671100627e-03,1.388025660243870189e-02,2.369791508452283660e-02
-1.051433581367716558e-01,2.628477191683225092e-02,-6.052975340396600512e-02
-3.886156630730837769e-03,7.856541069956184120e-02,1.307363207430020137e-02
-4.911804032145892368e-03,7.181036801499706898e-03,-3.327489230437796763e-02
5.194105404265705189e-02,1.596803449000672864e-02,5.541540429343160684e-02
3.759544536241416629e-02,-2.230386704627962402e-02,6.635589801854553660e-02
3.761609580327996555e-02,-6.142872349196686760e-02,1.989155082317614967e-02
-7.217295557645913261e-03,2.730532457785081815e-02,-4.404125819356059096e-02
-8.115207963628816301e-02,5.069365650172553278e-02,-3.630892556063410742e-02
3.667304136259631753e-02,4.382976689515620181e-03,4.578210597765881157e-02
-3.035653065102717624e-02,7.947099262389771546e-02,-2.679889473796480404e-02
-2.428783289027751022e-02,-6.571833462727156953e-03,2.705216526881755804e-02
2.527401846364954810e-02,2.188812323112843475e-02,2.003702195081051921e-02
2.092257003903333704e-02,-3.094481485823710049e-02,9.504493985500486047e-03
-3.089663681674713336e-02,3.263323335535003172e-02,5.273673680111558987e-02
4.648427104354985878e-02,-6.947885027197681605e-03,-6.343204588047584441e-03
-7.012297155835160983e-04,-3.390365345864988778e-02,-1.644420963327898264e-02
1.131913133506977226e-01,5.162867517707076664e-02,-3.576702546373194264e-02
3.635682566793971976e-02,-6.292880589723087725e-02,-3.584228335221401746e-02
-7.188395654189705386e-02,-7.511390995933736603e-02,1.134570361831922086e-02
-2.844908769710380661e-03,4.162003359753887327e-03,-1.065063522228826970e-02
-4.963175063205070570e-02,-1.180081917519574392e-02,-3.966944755802984807e-02
-4.583668101999761185e-02,-8.561187448256830576e-03,-2.890864240117674983e-02
9.360754020717212964e-02,-4.121160481494198780e-02,-9.134842986416983474e-03
7.952783194102250319e-02,-4.254748283198337214e-03,-4.204072542451607608e-02
5.220015371299376603e-04,-1.335524851833131896e-02,6.579744258497072229e-02
-9.242377632933748699e-02,-1.190692926508502697e-02,-8.530604151902402557e-04
3.597770767087953622e-03,-6.411560144467930156e-02,1.546866947968487255e-02
-1.593966025904543574e-02,-2.317761455374692161e-03,-3.562376677359167104e-02
3.457216595032353620e-03,3.433590768251860298e-02,3.271529303502714731e-02
-4.019241063215987786e-02,-1.658457246616421412e-03,-6.921278644210476783e-02
-7.599787435717086752e-03,-3.908419521395763152e-02,2.871653015981113707e-02
5.329553445674748563e-02,-1.582857263985691307e-02,-1.217783531065034369e-01
-2.202925604328265577e-02,-4.448775289531981675e-02,-3.711504623093522803e-02
1.994494920008393554e-03,4.996599803746072654e-02,-4.028461770638711720e-02
-4.484204390277833630e-02,-1.098519750860539775e-02,-5.935916888178026374e-02
-4.016817296717659080e-02,2.539581640714578398e-02,5.773557431454704597e-02
-3.855482190044465934e-02,-9.075184659538013121e-02,-2.655011218674619561e-02
-2.690501876259284580e-02,6.622963295507519436e-03,3.594774171986747646e-02
-3.558595192915611771e-02,-4.366918153306503098e-02,-1.955635336652158940e-02
-4.223417471210610952e-02,-6.993802883280957061e-02,-1.227176780231798619e-03
1.276361470936103470e-02,-1.907521119885343189e-02,1.158699417456530815e-02
6.330095549523837017e-02,1.750898646723941625e-03,4.974453527991398727e-02
-1.717995953024307673e-02,-6.726119584850830113e-02,9.500374738660043519e-03
6.767664753871781465e-03,-6.150583594756642639e-03,5.864893965428196604e-02
3.721845465839790021e-03,-6.643897803975981620e-02,1.220380174459334902e-02
-2.645282771403562050e-02,-6.499262299148568338e-03,-2.842708623695912318e-02
-2.396325688706004223e-02,-6.048223312626688219e-02,2.053082005322406228e-02
1.884849216507033728e-02,-4.271896231339212396e-02,4.983365331222863737e-02
2.024320461903003632e-02,-1.972822520122971893e-02,-3.829140241168257214e-02
-6.877803667224358097e-02,-7.268611762447360625e-02,1.647041777719438632e-02
-5.616440601447555969e-02,-6.286076273040695772e-02,2.911695908751150280e-02
-2.562775644065000760e-02,-4.391440746392145933e-02,-1.664111157761561516e-02
-4.664871841974754102e-02,-1.807273674772424000e-03,2.670841672887609708e-02
-2.207319067246529126e-02,-4.824057259762140268e-03,-3.737983862604378829e-03
5.421819519430689030e-03,6.432218647013919488e-02,-2.682813656176022410e-02
-4.159824026987925250e-03,-1.011539143512735738e-02,1.438994273829923877e-02
1.717571768612836947e-02,9.012017614724612130e-03,1.135449783567412871e-02
1.329737371350220429e-03,-6.655292374605141503e-02,-2.292995637629666877e-02
-2.219664902929041964e-02,2.490948676736738036e-03,-1.966077061355810118e-02
-3.887548870297068138e-02,-2.547811069014117424e-03,6.632501961007079318e-04
6.980180617881532289e-03,2.409215012643255941e-03,-1.707384661111415597e-02
-4.706919190675712406e-02,-4.104602451110878764e-02,2.092511660693305992e-02
-6.775163847551490814e-02,3.034449534228014517e-03,2.798447437768977752e-02
-2.682887563892686136e-02,3.225491243985233875e-02,-7.562466034329412556e-02
1.318885650626910530e-02,-1.999971290353798337e-02,4.364915285347323315e-02
4.282512530722405036e-02,2.173787502705941746e-02,2.240556548118701613e-02
-8.686288893424022606e-03,7.119336639051824026e-03,6.489382019906902999e-02
3.752948254801239530e-02,-6.763254329701676171e-02,-2.634257520348022574e-02
-7.114783798128880565e-02,-4.508357294799020948e-02,-4.204353450929616820e-02
3.388718895311623736e-02,3.993520798187939758e-03,-5.162302352238192643e-02
1.033631478143100593e-02,3.191876191336278507e-02,-4.308286558832301761e-04
3.279090367237944004e-02,7.741009270140217571e-04,-7.654847320227504970e-02
1.629748874977501177e-02,2.358327331617000519e-02,-9.859235025391628604e-02
-5.456036325155291800e-02,-2.385479405291464697e-03,1.202234807285397500e-02
7.287247960848905470e-02,1.538475214068079147e-02,-3.767772869259251173e-02
-3.778447150172371122e-02,1.609010147121312309e-02,-3.716090590759012213e-02
3.987511500394442382e-02,2.127996246859256355e-02,2.314090334817679728e-02
4.438708697225385996e-02,-6.411534965296929178e-02,5.368364044838982996e-02
3.418963919202334251e-02,5.220029959903250971e-02,-3.382210737324919253e-02
2.534575576771617988e-02,-1.581709313307663387e-02,1.959444588430621012e-02
1.247631584030234678e-02,7.558423856269324420e-03,2.094891923760399538e-02
9.621706950940696682e-03,-5.285765517363636735e-03,-3.838990983668959245e-03
3.779734437958538057e-02,-3.823076415375658253e-03,-1.100533218331666008e-02
-1.412789881218466832e-02,-3.012245562899558068e-02,2.737048939934462119e-02
2.299135711719426517e-02,-1.840285848682546993e-02,-2.851710561571576923e-03
-7.073247295973995874e-02,2.372558310439711743e-02,-3.230207450077993668e-03
-8.607420302161244985e-02,7.113752984951318518e-03,-1.365716372543145617e-02
-4.359353805705088424e-03,-1.138585381588979178e-01,-6.111713413167264852e-02
-6.613308583303309507e-02,2.582792044536980081e-02,-1.714618011167384423e-02
3.689392173574183170e-02,-4.790480405562057981e-02,6.132546258133764888e-02
-5.019774503431682910e-03,-5.876310277504342983e-02,-7.808890563870872492e-02
-3.953953549947353263e-02,5.106477748747708517e-02,5.528435299554711711e-03
-1.480864623511064099e-02,1.731056430346622488e-02,-3.110352883466092205e-02
-4.104725942615543299e-02,1.561143608216235615e-02,-5.713368221341207087e-02
1.066950313328799832e-01,-6.433691629364678491e-03,-6.337533594198848340e-03
3.399147361767272668e-02,1.557106837160532331e-02,1.462405524319564804e-02
-9.126119334567235272e-03,1.241497733866515907e-02,2.636212909971365551e-02
-1.170091118430936598e-02,1.378526061025009191e-03,-3.490948195324182490e-02
4.402078464836857441e-02,-7.473708035916205861e-02,1.396695618450581773e-02
-3.087734552991033138e-02,3.852378850347078221e-02,7.369244417050535567e-02
1.035377035508069921e-01,1.735101298018196887e-03,3.368020474782741636e-02
-3.310308024310851249e-02,4.293063058602127752e-02,2.081104521114744352e-02
2.243827339504805493e-02,-6.608641221873676717e-03,-7.556984641066470665e-02
-4.045861275847963123e-02,-1.372618797626087850e-02,7.033816845071853667e-03
4.748714400705347782e-02,-1.297848007945626332e-02,-2.084007303625784457e-02
5.196165247374433943e-02,1.660723638138146205e-02,2.140758120954442192e-02
-3.945394996486210892e-02,1.170923401265558730e-02,3.642594650690352681e-02
5.057554367422879144e-02,-3.345210943492343825e-02,4.872029524078962115e-02
3.759517679723633349e-02,3.015627495523477003e-02,-8.296009332686017645e-02
-2.741055587014507369e-02,-2.663456173351860801e-02,-3.640555506557403408e-03
-8.165981124385361667e-02,-2.818028232825480449e-03,1.984615895839160135e-02
-2.257933603322003283e-02,7.675424841883386924e-03,8.617520875348517670e-03
-6.454902793555873652e-02,5.640004034862007576e-02,-7.767104888974230535e-03
6.160604182657308803e-02,8.885909795558917523e-02,-3.172202449422952680e-02
7.678274647622856941e-02,5.218488631435863612e-02,-1.548996591445071964e-02
-5.911344027388213893e-03,3.056517566711589376e-02,-2.827659913309607358e-03
2.390249020922399770e-02,-6.589385820030696679e-03,1.269326258608483374e-02
-1.027316489548278922e-01,4.961358191937899516e-03,-6.202552427849291478e-02
-5.973255158522903369e-02,-1.497435461907854412e-02,-1.748608474630842721e-02
1.437390528963740886e-02,-3.308740038211319123e-02,3.281113619469065018e-02
4.835083067234653004e-02,5.570122320553650558e-02,-9.409298724309453354e-02
3.408585543741870540e-03,2.282557460936846579e-03,-1.720556685199618871e-03
-1.992941613779000698e-02,-2.983974449493099687e-02,-3.513032822382959608e-02
-8.543215231046058511e-02,-1.302434576726956526e-02,4.173391853685261971e-02
-2.732071996122034663e-03,-4.593930655248171235e-02,-7.019447291664690503e-02
-3.678618840481845398e-02,-4.391061020207640692e-02,1.653562283618275827e-02
3.255063352798896054e-02,-1.839857939764354133e-02,6.639728440935901976e-02
-4.125341498732185141e-02,-2.102907577133024744e-02,-4.189206914618819055e-02
7.856070468744806579e-02,-1.934986334553923451e-02,4.762644135352920444e-02
3.871696893323597205e-02,-5.940201025788727218e-02,5.365350105466736019e-02
9.354733157564201762e-04,3.211019165408138254e-02,-5.063151358227693799e-02
2.873247849666699799e-02,2.682521884736080789e-02,6.061442321771690067e-02
-6.413098296261279807e-02,3.645813901564785853e-02,-2.963538460707362127e-02
4.405234361422396411e-02,-7.059864996136722137e-02,-5.163263838628270874e-02
5.827375724478960073e-02,-1.044447818659935238e-02,-7.046305923390621881e-03
-2.109602386164565260e-02,3.348858568132718344e-02,7.562533771289034479e-02
1.805574791545203409e-02,-8.033593155484403114e-02,1.296251480926498278e-01
6.535928220208381267e-02,-9.648883408863278763e-03,-4.849863208625102007e-02
-2.602435488134429570e-02,-4.924875342521949778e-02,-5.759081151450350100e-02
2.025548450451398683e-02,4.280891301764031681e-02,5.193980532265748268e-02
8.680581830501712948e-02,-5.829022927121087216e-02,6.324071732363877561e-03
-4.873392413283545582e-02,-7.342351177778259561e-03,8.283130367521669701e-02
4.837178943354401156e-02,9.470947688791869420e-03,4.961838751902428873e-02
1.857572430060126442e-02,-1.579200640018672483e-02,-1.766956840144636928e-02
8.359883864711491197e-02,-3.563694731512615649e-02,-1.842470631928824418e-02
1.831284310977320320e-02,-6.665213627504947003e-03,-5.504237954868852062e-02
-8.307188275178617465e-02,6.778885676518207025e-03,-3.619470189871486915e-02
-1.277036843971130278e-02,-5.110914504590170684e-04,6.548170533846446595e-02
-3.086495793139043889e-02,-3.442271220803906628e-02,-2.142221486032883440e-02
2.313958665349446706e-02,-2.303470913510595464e-02,8.779333982454954471e-03
-1.476094663342710639e-02,-3.719871556489793424e-02,3.730423343506171496e-02
7.097359507214934249e-02,-3.873543406056757094e-02,-3.329926445477369296e-02
-2.735641422760797664e-02,1.866731115228448604e-02,-9.323706742610093912e-02
-2.466448136414553863e-02,4.180575885636320793e-02,-1.052160501934513298e-02
-3.555940449123384112e-02,3.510374486905097212e-04,-3.993490332017388122e-02
4.573168369895933699e-02,1.377836365203308731e-02,-6.251636899837716144e-02
-2.223321697424065699e-02,-9.693607677724213473e-03,-1.466267068746871741e-03
7.109310774658506027e-02,8.908110502778860545e-03,4.441585330936381228e-03
3.878166374763119401e-02,-5.130857753904034119e-02,-2.971300578887537541e-02
-1.050792184928683306e-03,5.646555684545562920e-02,2.571081137571130590e-02
5.377551295282234807e-03,-3.781410318690597155e-02,8.129416161517525469e-03
-1.730561522598633370e-02,-5.014219016974634686e-03,-2.593153053611128855e-02
-7.983453276428828516e-02,7.390375726799138477e-03,3.004376549547758610e-02
8.049991782046017619e-03,-7.345556581418508438e-03,3.600988452488883967e-02
1.037064721810553904e-02,7.139258643545644267e-02,-4.610284427018237347e-02
-6.760934133840380833e-02,-2.958566038423459527e-02,-4.459086915379910886e-03
-1.594515940253127262e-02,9.217955265767272671e-03,-1.674176544901724226e-02
3.124788382647493076e-02,3.647452931344916799e-02,1.322616759240091699e-01
3.525732436667970010e-02,1.517840792642330579e-02,-4.541325422396044059e-02
2.544650199756874967e-02,-1.242051085231740334e-02,-3.525816916854109667e-02
5.643590772544576412e-05,-1.641851668396183961e-02,3.801801029998577719e-02
-2.734701730087599897e-02,-3.141706971498580553e-02,-1.494359722556543556e-02
2.091420853617218661e-02,-1.517740002094347673e-02,-3.980146091582296292e-02
-6.987696004821089546e-03,-5.350031139260875285e-03,-3.558898772298819263e-02
-6.120962663670612147e-02,-3.242168971039621067e-02,3.049588690141422954e-03
4.674725043033167715e-02,1.232968003115660939e-02,-8.316674038157667592e-03
4.845050421598963430e-02,3.953538673002660042e-02,7.931276155033763209e-02
1.821552001822670380e-02,-1.122589311484479963e-01,2.935231891342742622e-02
4.205035267688785744e-02,2.593215076571587889e-04,-2.473774001723007612e-02
2.568117746406817919e-02,-4.830633822465049687e-02,5.301049198763865995e-03
2.343266101657192832e-02,5.175702270117221032e-02,-2.218794117397684257e-02
3.673578570995399833e-02,-3.499802943633000072e-03,8.532011188516969158e-02
1.598459804355320188e-02,2.979826050368392099e-02,3.544726347818436679e-02
1.673091774707490681e-02,2.722502765747538897e-02,-6.328404009515391226e-02
3.611521694346275790e-02,6.229397383205713921e-03,-2.168855689369987919e-02
4.566496181452876779e-03,1.739499754226037087e-02,2.919028364035010717e-02
