accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
4.137865482242975013e+00,1.482757965197190608e-01,8.875221380309493924e+00
4.128473905262713295e+00,1.536160212565060579e-01,8.838193702107391303e+00
4.127613200240682900e+00,1.646448160614276401e-01,8.851074718956770226e+00
4.131268261121165963e+00,1.468655569077646217e-01,8.855816832778161896e+00
4.121556852441568886e+00,1.492827781415935473e-01,8.866887155341066418e+00
4.126333830379648404e+00,1.521994814061918555e-01,8.854167756749603768e+00
4.132340486457351858e+00,1.562092039890251027e-01,8.858795591201266362e+00
4.131876947250529675e+00,1.562750189611549489e-01,8.866443322313781294e+00
4.131786462719415631e+00,1.530970728269248626e-01,8.870023243473738717e+00
4.129767336144148260e+00,1.571642459694618243e-01,8.881712313847069495e+00
4.126416987538531700e+00,1.544528933420351025e-01,8.872414840259160940e+00
4.128488181914054422e+00,1.556377950252745279e-01,8.853895902681504282e+00
4.132950571259166317e+00,1.566633649114039517e-01,8.871737314811110053e+00
4.124201804913736780e+00,1.550420615847029893e-01,8.863643433659976978e+00
4.125673086779224619e+00,1.428854628332034415e-01,8.856418389546263370e+00
4.133405647199918320e+00,1.527163640263199673e-01,8.872633113506500635e+00
4.126269667831842014e+00,1.566533444025823008e-01,8.871022744074437583e+00
4.134674317430935275e+00,1.583094252887045916e-01,8.882429356430829870e+00
4.130089669375514028e+00,1.457973091617351113e-01,8.862728783572142888e+00
4.134042633957084156e+00,1.536603297940539181e-01,8.849542757598488407e+00
4.121431701476454990e+00,1.496912660889545277e-01,8.860036996800550568e+00
4.130853123377250746e+00,1.590099611061147888e-01,8.853556074242243668e+00
4.129482201046527301e+00,1.592430807106655910e-01,8.866723614301236012e+00
4.132591958802357190e+00,1.514561077371549269e-01,8.870749746221324727e+00
4.130452574182302605e+00,1.645846668154406223e-01,8.865218485769355894e+00
4.125145637422535039e+00,1.521465488988749670e-01,8.860308893316465984e+00
4.134811751969146520e+00,1.553206058412978097e-01,8.868961253872035044e+00
4.130058583354287549e+00,1.529345505470975086e-01,8.857687470956575382e+00
4.134132684107190592e+00,1.591438921425242237e-01,8.866553555574437695e+00
4.125188643468943539e+00,1.565126571596641425e-01,8.864857879365599658e+00
4.133028165304635237e+00,1.545318526559635863e-01,8.871255237481163292e+00
4.132307847861367733e+00,1.511527486589664682e-01,8.856588966719327161e+00
4.137856823075994228e+00,1.473712897801177368e-01,8.858168383439464222e+00
4.131166931572277434e+00,1.555131679778049003e-01,8.849251758880837926e+00
4.130344011975665808e+00,1.503121921204927935e-01,8.860680096885085177e+00
4.134072837708995252e+00,1.582204229310238963e-01,8.863172223488103185e+00
4.130819499408698192e+00,1.545682428478514781e-01,8.887060273075782391e+00
4.131198215282543273e+00,1.601683345425286009e-01,8.867141708320684046e+00
4.126535860900214736e+00,1.494402259684456946e-01,8.879296766676942454e+00
4.134266262149007609e+00,1.536181776122862441e-01,8.869359783684478415e+00
4.123452651573390249e+00,1.484937631041931827e-01,8.860953604389241178e+00
4.137552411737658531e+00,1.590583436117634641e-01,8.865341808083659458e+00
4.129902771085750324e+00,1.506187764236034954e-01,8.857027904758467685e+00
4.144833212921502863e+00,1.566325539477667894e-01,8.875952484095208206e+00
4.121441389361645058e+00,1.500993050500109005e-01,8.872311850425971258e+00
4.126117088506124020e+00,1.532171685360902147e-01,8.849267183629176969e+00
4.133696066887567078e+00,1.528324090682203484e-01,8.852427536413539855e+00
4.134801299644428774e+00,1.568617090547197446e-01,8.865925176996709567e+00
4.121634495622311434e+00,1.553015371529079536e-01,8.873194157570891250e+00
4.135643167855684865e+00,1.507407999599440218e-01,8.866052551312158414e+00
4.126129479725205940e+00,1.517195328212224414e-01,8.848240844509618341e+00
4.134276706214883745e+00,1.557616895023132830e-01,8.869490796396600985e+00
4.127680486397970583e+00,1.558538919139899059e-01,8.856931944789719680e+00
4.125462378487300796e+00,1.543670567505263380e-01,8.868498533807535722e+00
4.133262132172887959e+00,1.602214830326349759e-01,8.872824679496968514e+00
4.130330071631130195e+00,1.610403781851393323e-01,8.863242169112341529e+00
4.138797244207543358e+00,1.633430097230016698e-01,8.876681499577298240e+00
4.133955854041992062e+00,1.611865287314785955e-01,8.868117609368718846e+00
4.137902607406709343e+00,1.569578989960790649e-01,8.869013516373200900e+00
4.134154675857088179e+00,1.517776343224062907e-01,8.868411668377135015e+00
4.126601016661361143e+00,1.682389530284868762e-01,8.873971662311923581e+00
4.139869548550288769e+00,1.486244013057598512e-01,8.864545267380790960e+00
4.136062214300259221e+00,1.535442721781872799e-01,8.860423788100174392e+00
4.130343237029030057e+00,1.473442960885288366e-01,8.870434184232006913e+00
4.128392693583030848e+00,1.556640544431718565e-01,8.858284101881919170e+00
4.133270272476816665e+00,1.680859765054338040e-01,8.850156519380396603e+00
4.126541268379396499e+00,1.523885269741354909e-01,8.855994645740706162e+00
4.129735673316180744e+00,1.496405164531514065e-01,8.850871868475222115e+00
4.130867952849531122e+00,1.549903927847378071e-01,8.862696610383352436e+00
4.127638049732400560e+00,1.487991634586094125e-01,8.861677213972349421e+00
4.128095798189852061e+00,1.521808301540100439e-01,8.877083127095515280e+00
4.127177935604911418e+00,1.524437701651008004e-01,8.863575666098098438e+00
4.129678670461077061e+00,1.504635606465158648e-01,8.864431564756038995e+00
4.126215360294906098e+00,1.567777564461412809e-01,8.875667258290548034e+00
4.133192913264492674e+00,1.560736830985255119e-01,8.863107653600621916e+00
4.137605552818593324e+00,1.548343009179003471e-01,8.858664868156102656e+00
4.125727402968618840e+00,1.510720674143123943e-01,8.860305164715779114e+00
4.136915798652487375e+00,1.576169277040130323e-01,8.866305584044036792e+00
4.134236617366387812e+00,1.605083439847197757e-01,8.861681159960765441e+00
4.140405625832400460e+00,1.467406920622973676e-01,8.863942557545948731e+00
4.130468319531312993e+00,1.710549548526524577e-01,8.859852295207463868e+00
4.128372271532232851e+00,1.584034249356706392e-01,8.854699781937858560e+00
4.128136633802326649e+00,1.549182837092860920e-01,8.871495529265942537e+00
4.135841851555106530e+00,1.541034375583020533e-01,8.866298323309795393e+00
4.137202077580761639e+00,1.495967808402569044e-01,8.865490290877371393e+00
4.141705661388087378e+00,1.608836587069278901e-01,8.873277078724967737e+00
4.129561666270419096e+00,1.522602038698231408e-01,8.868625755477612671e+00
4.131601923589165892e+00,1.492474390896661729e-01,8.872149610643401019e+00
4.129114336347048386e+00,1.506178790053112337e-01,8.862214080798274551e+00
4.125233304081364238e+00,1.497596852523840616e-01,8.860128691338836404e+00
4.132424335102542479e+00,1.591473241287226781e-01,8.875580916969925127e+00
4.133688772476576290e+00,1.555129003342410610e-01,8.879814690442335845e+00
4.133352169329374881e+00,1.561990648799861381e-01,8.879291805321928521e+00
4.129709098317441374e+00,1.592418627081008675e-01,8.867418068674131959e+00
4.127281472525223371e+00,1.566827134376528319e-01,8.858369839292764780e+00
4.132516013196776861e+00,1.464728061463642927e-01,8.856073714994511903e+00
4.133702681025473780e+00,1.562180386987854774e-01,8.862195310013859739e+00
4.128797735187800910e+00,1.587361308100743995e-01,8.878285647127430735e+00
4.135961687999703429e+00,1.594523256434720593e-01,8.863013531679943213e+00
4.127531511122572105e+00,1.611603312967623269e-01,8.869931993215386612e+00
4.129224948306129406e+00,1.589339268891847845e-01,8.879783185261228340e+00
4.135430682110251333e+00,1.536549868980099653e-01,8.853467881932527206e+00
4.134034293587047770e+00,1.636217067189816854e-01,8.860902123592154567e+00
4.128329220196610194e+00,1.530583197490935632e-01,8.848635411890009905e+00
4.126302319001474039e+00,1.559778952160105481e-01,8.859469061265528467e+00
4.133808613500390194e+00,1.515401362784987993e-01,8.875896035354221780e+00
4.135133993767830418e+00,1.642953735697852136e-01,8.870845302903196838e+00
4.130262124889436670e+00,1.675170443874238468e-01,8.862969799404169180e+00
4.143123786632250116e+00,1.547418322447739192e-01,8.865826838091148687e+00
4.125941058748940016e+00,1.529879270874851538e-01,8.855935669465694104e+00
4.129711267510716155e+00,1.609134967712372022e-01,8.861154201452107415e+00
4.132059059372070742e+00,1.578204360248975924e-01,8.864567396568086011e+00
4.136112474929125149e+00,1.572906391208427346e-01,8.866419083428949577e+00
4.126002660146783185e+00,1.532326195871624996e-01,8.858313565622250252e+00
4.140292312758194093e+00,1.642102849028344025e-01,8.861877101005983803e+00
4.128359715804307051e+00,1.540280211387627662e-01,8.854183911982072885e+00
4.125986939618765170e+00,1.485221322091591079e-01,8.879061352274229435e+00
4.141161529970450950e+00,1.606883135394410744e-01,8.862248765802132056e+00
4.129969967819527632e+00,1.548681134000626514e-01,8.861132968410471378e+00
4.135564582951638535e+00,1.564168802023153670e-01,8.857534459713617636e+00
4.140187599177563627e+00,1.565347284615767054e-01,8.869897811002532606e+00
4.140423100802774314e+00,1.545505362838207886e-01,8.857223830201858661e+00
4.135996754117689633e+00,1.490611192013601705e-01,8.858412240760381806e+00
4.142505595631483573e+00,1.608111636445245796e-01,8.861080413354004648e+00
4.131435318559885772e+00,1.470134267481636725e-01,8.856186312340661004e+00
4.129151337780394115e+00,1.560010628117821374e-01,8.860056121523507855e+00
4.133660175364369138e+00,1.565999698887051983e-01,8.875016743220992765e+00
4.126559820395559797e+00,1.515188158927132378e-01,8.851400319456507404e+00
4.124743757094947227e+00,1.548004355722088776e-01,8.859535205380556278e+00
4.132280218350596890e+00,1.567575415497980129e-01,8.871898095078849522e+00
4.139180559384914915e+00,1.529716247394785622e-01,8.855968971664241352e+00
4.130204537147943000e+00,1.599401278782933422e-01,8.862737558108065627e+00
4.135759326082746767e+00,1.541226383604050454e-01,8.870442497806713789e+00
4.129061371456385743e+00,1.591064861154284082e-01,8.857200011229011238e+00
4.127305204537220717e+00,1.541858677097475705e-01,8.878517046294458481e+00
4.129498613586865652e+00,1.547194861087704543e-01,8.874850260977554584e+00
4.141651586717011391e+00,1.539717786863120108e-01,8.871855854191624147e+00
4.131011679120497604e+00,1.495290461428950834e-01,8.874539572468773230e+00
4.140380474733378335e+00,1.571043707942053613e-01,8.873216517514302737e+00
4.144032028028569847e+00,1.581072376406802982e-01,8.875026756443320508e+00
4.142422154545267965e+00,1.523441300745417559e-01,8.864629963356914999e+00
4.138438155383881600e+00,1.490190673461837811e-01,8.859797540273321559e+00
4.127718313229031821e+00,1.523809601055492180e-01,8.882589519663746103e+00
4.136607497192546390e+00,1.565656508628875954e-01,8.868423364811565790e+00
4.133245948514256085e+00,1.516734825777266982e-01,8.877426101241388423e+00
4.125577960514640097e+00,1.570226516814884066e-01,8.857195185426649076e+00
4.134454958039512462e+00,1.506608351019027014e-01,8.856561300007236071e+00
4.130597500314438619e+00,1.558662074818821797e-01,8.869638624719959452e+00
4.132541388703550034e+00,1.487828895073983748e-01,8.859914761169779496e+00
4.134827387092488316e+00,1.564687124155359210e-01,8.867409924609438221e+00
4.126829311191992034e+00,1.462576024820756160e-01,8.846104677960953566e+00
4.127967021149908433e+00,1.549489550491851830e-01,8.867553501711658015e+00
4.137998875641373253e+00,1.514722922489791235e-01,8.857005776520811224e+00
4.124341083697045995e+00,1.474196219070821878e-01,8.868372695738454325e+00
4.121573170384343676e+00,1.539706703769184726e-01,8.871166917018221909e+00
4.133629231639353030e+00,1.561176085572897609e-01,8.850166333913923822e+00
4.125514003932036822e+00,1.634577092174857860e-01,8.861263850523863894e+00
4.130100370856924386e+00,1.544627685969128528e-01,8.863893198872894175e+00
4.129791244982803811e+00,1.455203844010090897e-01,8.865867190541367293e+00
4.129023479843786149e+00,1.559348142069326149e-01,8.867891305623741616e+00
4.122076201181358535e+00,1.464120557671225731e-01,8.871097286396501858e+00
4.134110416534625188e+00,1.528833441722125264e-01,8.857152019091712347e+00
4.135325709742152078e+00,1.516462303826562608e-01,8.865272312058992910e+00
4.141212622355923578e+00,1.574057531477541516e-01,8.864264356322214766e+00
4.132504105333393518e+00,1.546270194102244144e-01,8.871091373652600254e+00
4.134724256965219169e+00,1.549881832247174962e-01,8.868541564879203420e+00
4.123016551341821767e+00,1.461979189183600925e-01,8.853943798183113500e+00
4.133330556099598319e+00,1.436958267025890412e-01,8.864220709296363410e+00
4.128995911601434088e+00,1.636029351524826425e-01,8.866934489795189833e+00
4.130336164917321362e+00,1.640390417532774647e-01,8.868470399568751716e+00
4.137634791659674072e+00,1.583411521608942552e-01,8.867009230411214915e+00
4.142846563127814186e+00,1.576217845433177112e-01,8.865795338891366839e+00
4.132555244950388840e+00,1.527305509140788886e-01,8.862669056703381898e+00
4.130710376398317507e+00,1.643148044602578128e-01,8.867098658900056662e+00
4.129033679701255899e+00,1.600221347662514337e-01,8.860991743652613550e+00
4.129461615993085921e+00,1.603974453017987245e-01,8.859882854042677280e+00
4.131689335272857200e+00,1.488452698040641509e-01,8.874651442842887761e+00
4.137806776718901070e+00,1.454373535119610206e-01,8.868021503666662753e+00
4.131337708387261110e+00,1.597636171522216764e-01,8.860922550401609143e+00
4.134765342250051212e+00,1.632745194765353181e-01,8.847008353210924270e+00
4.136457564066225778e+00,1.439959577894613929e-01,8.859862230254186954e+00
4.124916616368756728e+00,1.463692168613650590e-01,8.866887537218273607e+00
4.134469724498139875e+00,1.537633385236331085e-01,8.856202732916848674e+00
4.137716459307336336e+00,1.495031669819063547e-01,8.860267688194277014e+00
4.136919453758450160e+00,1.547766815813539087e-01,8.851323724112841518e+00
4.136205986211824559e+00,1.467627735578183323e-01,8.871793171020531332e+00
4.130028228764617282e+00,1.478695830090780705e-01,8.856562499767525409e+00
4.131039496255206167e+00,1.594860712412098924e-01,8.859002917761463536e+00
4.132491984488399162e+00,1.557984589712614609e-01,8.850868975050286025e+00
4.128711214632993176e+00,1.607869761841579370e-01,8.855341361142761158e+00
4.128652638499402450e+00,1.495702243897048533e-01,8.860553604038127418e+00
4.140439577069883192e+00,1.539328290974794622e-01,8.865739295967655309e+00
4.122486281744818015e+00,1.594658377901399249e-01,8.861960355382310084e+00
4.134735128621577438e+00,1.540267517991879553e-01,8.866820363772975000e+00
4.128728023418307025e+00,1.641634824621219513e-01,8.852522064281638237e+00
4.132175123075091605e+00,1.553090487835112887e-01,8.861899945229499309e+00
4.135133183591523043e+00,1.586686539666244677e-01,8.861101386626698329e+00
4.132143114394908778e+00,1.645902004677664843e-01,8.862702015615761653e+00
4.140430836128638603e+00,1.553956999833862596e-01,8.869917016093177509e+00
4.128010872969178457e+00,1.545710270137499176e-01,8.867856995148175159e+00
4.126688713071358094e+00,1.616021175056981118e-01,8.859085677106982359e+00
4.130753303543677646e+00,1.581269731825269420e-01,8.858928520817174856e+00
4.129647110375831431e+00,1.550446067580938947e-01,8.864857035737975011e+00
4.127010174749686122e+00,1.565839756219128964e-01,8.862542015352889990e+00
4.126046217313877662e+00,1.532197749045664248e-01,8.859495467043632999e+00
4.130709411667440989e+00,1.473247281128792774e-01,8.860077319186352440e+00
4.124429878569100261e+00,1.437883327213997919e-01,8.875399035643138035e+00
4.135280029970106241e+00,1.575669562314545302e-01,8.868242074865840152e+00
4.134775875748163187e+00,1.556563970456151802e-01,8.869468067382364040e+00
4.130150889887629795e+00,1.577710759256038264e-01,8.868381925041870062e+00
4.133918982023650379e+00,1.644058132879830936e-01,8.862211225312933038e+00
4.127064730971013340e+00,1.569633545266541086e-01,8.859441007993202888e+00
4.130010143720044269e+00,1.506484829113663715e-01,8.862363682099665851e+00
